                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    315,                 1.6572,                  0.691,                0.75642,                0.94457,                0.67789,                0.78849,                0.39298,                 1.5628,                 0.5733,                0.79077,             0.00013575,             0.00013575,             0.00013575
                    316,                 1.6383,                0.68602,                0.75328,                0.95184,                0.66799,                0.79012,                 0.3926,                 1.5611,                0.56872,                 0.7912,             0.00013505,             0.00013505,             0.00013505
                    317,                 1.6519,                0.68656,                0.75734,                0.95001,                0.67225,                0.78833,                0.39482,                 1.5375,                0.56792,                0.78962,             0.00013434,             0.00013434,             0.00013434
                    318,                 1.6495,                0.68795,                0.74984,                0.94676,                0.66602,                0.77825,                0.38469,                 1.5836,                0.57707,                 0.7925,             0.00013363,             0.00013363,             0.00013363
                    319,                 1.6194,                0.66946,                0.74898,                0.94096,                0.67928,                0.78545,                 0.3914,                 1.5473,                0.56466,                0.79193,             0.00013293,             0.00013293,             0.00013293
                    320,                 1.6409,                0.68239,                0.76131,                0.93606,                0.68378,                0.78237,                  0.389,                  1.548,                 0.5695,                0.79035,             0.00013222,             0.00013222,             0.00013222
                    321,                  1.654,                0.69379,                0.76003,                0.94335,                 0.6636,                 0.7796,                0.37837,                 1.6043,                0.58109,                0.79264,             0.00013151,             0.00013151,             0.00013151
                    322,                 1.6715,                0.68891,                0.75433,                0.95129,                0.66742,                0.78407,                0.39576,                 1.5451,                0.56882,                0.79088,              0.0001308,              0.0001308,              0.0001308
                    323,                 1.6451,                 0.6782,                0.75297,                0.95187,                  0.665,                0.77611,                0.37711,                 1.6128,                0.58108,                 0.7945,              0.0001301,              0.0001301,              0.0001301
                    324,                 1.5969,                0.66633,                0.75397,                0.95095,                0.67631,                0.78206,                0.40309,                  1.503,                0.55368,                 0.7901,             0.00012939,             0.00012939,             0.00012939
                    325,                 1.6219,                0.67998,                0.75281,                 0.9459,                0.67221,                0.77937,                0.38729,                 1.5519,                0.56212,                0.79069,             0.00012868,             0.00012868,             0.00012868
                    326,                 1.6323,                0.66966,                0.75915,                0.95276,                0.68423,                0.78871,                0.40134,                 1.4989,                0.54965,                0.78852,             0.00012798,             0.00012798,             0.00012798
                    327,                 1.6336,                0.66881,                0.75714,                0.95456,                0.67718,                0.79213,                0.40349,                 1.4986,                0.55433,                0.78843,             0.00012727,             0.00012727,             0.00012727
                    328,                 1.6364,                 0.6824,                 0.7566,                0.95947,                0.66107,                0.78552,                0.40017,                 1.5156,                0.56571,                 0.7897,             0.00012656,             0.00012656,             0.00012656
                    329,                 1.6243,                0.67731,                0.75566,                0.95717,                0.68005,                0.78174,                0.39536,                 1.4995,                0.55537,                0.78931,             0.00012586,             0.00012586,             0.00012586
                    330,                 1.6473,                0.68561,                0.75698,                0.95318,                 0.6745,                 0.7914,                0.39466,                 1.5227,                0.56093,                0.78962,             0.00012515,             0.00012515,             0.00012515
                    331,                 1.6252,                0.67971,                0.74653,                0.95314,                0.66537,                0.78851,                0.39335,                 1.5333,                0.56582,                0.78979,             0.00012444,             0.00012444,             0.00012444
                    332,                 1.5998,                0.66039,                0.76209,                0.95645,                0.69158,                0.79079,                0.39589,                 1.5133,                0.55592,                0.78947,             0.00012374,             0.00012374,             0.00012374
                    333,                 1.6443,                 0.6645,                0.74919,                0.95364,                0.68083,                0.78977,                0.39018,                  1.558,                0.56656,                0.79033,             0.00012303,             0.00012303,             0.00012303
                    334,                 1.6092,                0.66874,                0.75421,                0.95105,                0.68746,                0.79246,                0.40401,                  1.509,                0.55609,                0.78894,             0.00012232,             0.00012232,             0.00012232
                    335,                  1.641,                 0.6874,                0.75613,                0.95199,                 0.6782,                0.77983,                0.38855,                 1.5466,                0.56177,                0.78968,             0.00012162,             0.00012162,             0.00012162
                    336,                 1.6155,                0.67793,                0.75549,                0.95291,                0.67205,                 0.7863,                0.39327,                 1.5604,                 0.5735,                 0.7894,             0.00012091,             0.00012091,             0.00012091
                    337,                 1.6194,                0.67482,                0.75327,                0.94612,                0.67221,                0.77773,                0.39236,                 1.5312,                0.56415,                 0.7906,              0.0001202,              0.0001202,              0.0001202
                    338,                 1.6383,                0.68614,                0.74916,                0.94364,                0.67499,                0.77917,                0.39479,                 1.5265,                0.56109,                0.79107,              0.0001195,              0.0001195,              0.0001195
                    339,                 1.6188,                0.68167,                0.74992,                0.95231,                0.68072,                0.78804,                0.39988,                 1.5295,                0.55761,                 0.7898,             0.00011879,             0.00011879,             0.00011879
                    340,                 1.6169,                 0.6641,                0.75569,                0.94895,                0.68005,                0.78365,                0.40204,                 1.5307,                0.56498,                0.78943,             0.00011808,             0.00011808,             0.00011808
                    341,                 1.6105,                0.67122,                0.75425,                0.94693,                0.68468,                0.78293,                0.39733,                 1.5517,                0.56692,                0.79018,             0.00011737,             0.00011737,             0.00011737
                    342,                 1.6134,                0.66628,                0.75777,                0.94885,                0.68038,                0.78011,                  0.394,                  1.545,                 0.5604,                0.79023,             0.00011667,             0.00011667,             0.00011667
                    343,                 1.6027,                0.65667,                0.75355,                0.95244,                0.68332,                0.78429,                0.39414,                 1.5286,                0.56095,                0.78909,             0.00011596,             0.00011596,             0.00011596
                    344,                 1.6072,                0.65884,                0.75327,                0.95176,                0.68669,                0.78896,                0.40533,                 1.5045,                0.55191,                0.78861,             0.00011525,             0.00011525,             0.00011525
                    345,                  1.606,                0.66762,                0.76157,                 0.9493,                0.67348,                0.79113,                0.39979,                  1.554,                0.56177,                0.79083,             0.00011455,             0.00011455,             0.00011455
                    346,                 1.6242,                 0.6742,                0.75736,                0.94732,                 0.6707,                0.78751,                0.40336,                 1.5319,                0.55469,                0.79095,             0.00011384,             0.00011384,             0.00011384
                    347,                 1.6077,                0.67613,                0.75538,                0.94434,                0.65333,                0.78256,                0.37298,                 1.6464,                0.58304,                0.79452,             0.00011313,             0.00011313,             0.00011313
                    348,                  1.607,                0.67228,                 0.7561,                0.94481,                0.66216,                0.78813,                0.39369,                 1.5746,                 0.5719,                0.79121,             0.00011243,             0.00011243,             0.00011243
                    349,                 1.6138,                0.67245,                0.75171,                0.94391,                0.68582,                0.78397,                 0.3987,                 1.5231,                0.56095,                0.78965,             0.00011172,             0.00011172,             0.00011172
                    350,                 1.6227,                0.66933,                0.75558,                0.94326,                0.68329,                0.78497,                0.39397,                 1.5496,                0.56442,                0.79087,             0.00011101,             0.00011101,             0.00011101
                    351,                 1.6218,                0.68017,                0.75444,                0.94438,                0.66641,                0.78268,                0.39061,                  1.569,                0.56886,                0.79161,             0.00011031,             0.00011031,             0.00011031
                    352,                 1.6284,                0.66889,                0.75406,                0.95147,                0.67384,                0.78854,                0.39647,                 1.5535,                0.56832,                0.79088,              0.0001096,              0.0001096,              0.0001096
                    353,                 1.6244,                0.67468,                0.75676,                0.95111,                0.67175,                0.78691,                0.39243,                 1.5645,                 0.5669,                0.79221,             0.00010889,             0.00010889,             0.00010889
                    354,                 1.6023,                 0.6619,                0.75731,                0.95565,                0.66803,                0.79077,                0.39679,                 1.5536,                0.56442,                0.79033,             0.00010819,             0.00010819,             0.00010819
                    355,                 1.6209,                0.67615,                0.75375,                0.94903,                0.67895,                0.79193,                0.39736,                 1.5542,                0.56171,                0.79095,             0.00010748,             0.00010748,             0.00010748
                    356,                 1.6087,                 0.6657,                0.75726,                0.93979,                0.66668,                0.78521,                0.39498,                 1.5629,                0.56593,                0.79085,             0.00010677,             0.00010677,             0.00010677
                    357,                 1.5944,                0.66146,                0.75971,                0.94768,                0.66998,                0.78513,                0.39703,                 1.5495,                0.56054,                0.79126,             0.00010606,             0.00010606,             0.00010606
                    358,                 1.6192,                0.66664,                0.75383,                0.94716,                 0.6746,                0.78476,                0.40009,                 1.5285,                 0.5521,                0.79053,             0.00010536,             0.00010536,             0.00010536
                    359,                  1.598,                0.66312,                0.75168,                0.95326,                0.68081,                0.78961,                0.40108,                  1.528,                0.55387,                0.78978,             0.00010465,             0.00010465,             0.00010465
                    360,                 1.6204,                  0.673,                0.75262,                0.94858,                0.68024,                0.78979,                0.40431,                 1.5194,                0.55171,                0.78926,             0.00010394,             0.00010394,             0.00010394
                    361,                 1.5984,                0.67312,                0.75553,                0.94448,                0.69044,                0.78545,                0.39658,                 1.5206,                0.55856,                0.79004,             0.00010324,             0.00010324,             0.00010324
                    362,                 1.5846,                0.66069,                0.75375,                0.94329,                0.68224,                0.78344,                0.39432,                 1.5332,                0.56331,                0.79073,             0.00010253,             0.00010253,             0.00010253
                    363,                 1.6267,                0.66925,                0.75451,                0.94843,                0.67595,                0.78812,                 0.3997,                 1.5401,                  0.561,                0.79129,             0.00010182,             0.00010182,             0.00010182
                    364,                 1.6256,                0.67475,                0.75728,                0.94005,                0.67884,                0.78671,                0.40276,                  1.519,                0.55705,                0.79034,             0.00010112,             0.00010112,             0.00010112
                    365,                 1.6071,                0.65761,                0.75019,                0.94457,                0.68309,                0.79023,                0.40734,                  1.511,                0.55182,                0.79059,             0.00010041,             0.00010041,             0.00010041
                    366,                 1.5788,                0.65638,                0.75437,                0.94676,                0.68464,                0.79177,                0.40094,                 1.5395,                0.55985,                0.79069,             9.9703e-05,             9.9703e-05,             9.9703e-05
                    367,                 1.5741,                0.65573,                0.75242,                0.95221,                0.68467,                0.79583,                0.39791,                 1.5481,                0.55823,                0.79182,             9.8996e-05,             9.8996e-05,             9.8996e-05
                    368,                  1.584,                0.65626,                0.75201,                0.95327,                0.66897,                0.79295,                0.39145,                 1.5802,                 0.5676,                0.79271,             9.8289e-05,             9.8289e-05,             9.8289e-05
                    369,                 1.6083,                0.66278,                0.74771,                0.95219,                0.67549,                0.79225,                0.39974,                 1.5487,                0.55804,                0.79108,             9.7582e-05,             9.7582e-05,             9.7582e-05
                    370,                 1.6315,                0.66884,                0.75812,                0.94562,                0.68154,                0.79238,                 0.4052,                 1.5207,                0.55452,                0.79039,             9.6876e-05,             9.6876e-05,             9.6876e-05
                    371,                 1.5966,                0.66961,                0.75247,                 0.9429,                0.68603,                0.78975,                0.40286,                 1.5118,                0.55488,                0.79069,             9.6169e-05,             9.6169e-05,             9.6169e-05
                    372,                 1.5899,                0.66644,                0.75205,                0.95923,                0.68627,                0.79954,                0.40785,                 1.5221,                0.55218,                0.78997,             9.5462e-05,             9.5462e-05,             9.5462e-05
                    373,                 1.6019,                0.65845,                0.75325,                0.95735,                 0.6971,                0.79903,                0.40743,                 1.5139,                0.55926,                0.78919,             9.4755e-05,             9.4755e-05,             9.4755e-05
                    374,                 1.5991,                0.65929,                0.75377,                0.95385,                0.68949,                0.80078,                0.40536,                 1.5277,                0.55858,                 0.7886,             9.4048e-05,             9.4048e-05,             9.4048e-05
                    375,                 1.5907,                0.66343,                0.74869,                0.95348,                0.68797,                0.80514,                0.41415,                 1.5034,                0.54767,                0.78891,             9.3341e-05,             9.3341e-05,             9.3341e-05
                    376,                 1.6104,                 0.6766,                0.75149,                0.94528,                0.68797,                0.79827,                0.40646,                 1.5208,                0.55561,                0.78949,             9.2634e-05,             9.2634e-05,             9.2634e-05
                    377,                 1.6043,                0.67499,                  0.747,                 0.9473,                 0.6837,                 0.7984,                0.40739,                 1.5341,                0.55523,                0.79059,             9.1927e-05,             9.1927e-05,             9.1927e-05
                    378,                 1.6095,                0.66518,                0.75358,                0.94564,                0.68702,                0.79528,                0.40409,                 1.5304,                0.55435,                 0.7907,             9.1221e-05,             9.1221e-05,             9.1221e-05
                    379,                 1.6172,                0.65699,                0.75462,                0.94774,                0.67473,                0.79442,                0.40116,                 1.5462,                0.55707,                0.79078,             9.0514e-05,             9.0514e-05,             9.0514e-05
                    380,                 1.5941,                0.66657,                0.75673,                0.94836,                 0.6815,                0.79671,                0.41164,                 1.5043,                0.54686,                0.78899,             8.9807e-05,             8.9807e-05,             8.9807e-05
                    381,                 1.5832,                0.64351,                0.75949,                0.94373,                0.68146,                0.78727,                0.40507,                 1.5074,                0.54934,                0.78943,               8.91e-05,               8.91e-05,               8.91e-05
                    382,                 1.5986,                0.65991,                0.75879,                 0.9451,                0.68287,                0.79111,                0.40305,                 1.5232,                0.54925,                0.79035,             8.8393e-05,             8.8393e-05,             8.8393e-05
                    383,                 1.5684,                0.64071,                0.75794,                0.95531,                0.68423,                0.79627,                0.40976,                 1.5144,                0.54585,                0.78895,             8.7686e-05,             8.7686e-05,             8.7686e-05
                    384,                 1.6016,                0.66971,                0.75046,                0.95386,                 0.6792,                0.79125,                0.40746,                 1.5152,                 0.5462,                0.78893,             8.6979e-05,             8.6979e-05,             8.6979e-05
                    385,                 1.5621,                 0.6529,                0.75354,                0.95671,                 0.6811,                0.79292,                0.40709,                 1.5141,                  0.548,                0.78941,             8.6273e-05,             8.6273e-05,             8.6273e-05
                    386,                 1.5772,                0.65144,                0.75548,                0.95401,                0.67925,                0.79261,                0.40597,                 1.5026,                0.54751,                0.78953,             8.5566e-05,             8.5566e-05,             8.5566e-05
                    387,                 1.6053,                0.67587,                0.75121,                 0.9554,                0.67769,                0.79392,                0.40855,                 1.5093,                0.55009,                0.79025,             8.4859e-05,             8.4859e-05,             8.4859e-05
                    388,                 1.6171,                0.67422,                0.75259,                0.95323,                 0.6725,                0.79636,                0.41221,                 1.5126,                0.55149,                0.78999,             8.4152e-05,             8.4152e-05,             8.4152e-05
                    389,                 1.5836,                 0.6617,                0.74935,                0.94555,                 0.6739,                0.79191,                0.40576,                 1.5235,                0.55453,                0.79006,             8.3445e-05,             8.3445e-05,             8.3445e-05
                    390,                   1.58,                0.64353,                 0.7578,                0.95421,                0.68551,                 0.7928,                0.40932,                 1.5164,                0.55073,                0.78976,             8.2738e-05,             8.2738e-05,             8.2738e-05
                    391,                 1.5896,                0.66444,                0.75332,                 0.9522,                0.68245,                0.78795,                0.40546,                 1.5166,                0.55133,                0.78948,             8.2031e-05,             8.2031e-05,             8.2031e-05
                    392,                 1.5774,                0.65197,                 0.7538,                0.95384,                 0.6831,                0.79193,                0.41203,                 1.5126,                0.54986,                0.78893,             8.1325e-05,             8.1325e-05,             8.1325e-05
                    393,                 1.5795,                0.65576,                0.75599,                 0.9604,                0.67741,                0.79665,                0.40959,                 1.5392,                0.55461,                0.79042,             8.0618e-05,             8.0618e-05,             8.0618e-05
                    394,                 1.5911,                0.65767,                   0.75,                0.95666,                0.68982,                0.79885,                0.41163,                 1.5127,                0.55071,                0.78961,             7.9911e-05,             7.9911e-05,             7.9911e-05
                    395,                 1.5643,                0.64453,                0.75604,                0.95453,                0.69584,                0.79924,                0.41083,                  1.498,                0.55098,                0.78928,             7.9204e-05,             7.9204e-05,             7.9204e-05
                    396,                 1.5897,                0.65611,                 0.7504,                0.95389,                0.68673,                0.79782,                0.41256,                  1.496,                0.54481,                0.78965,             7.8497e-05,             7.8497e-05,             7.8497e-05
                    397,                 1.5683,                0.64828,                 0.7547,                0.95478,                0.68242,                0.79563,                0.41195,                 1.5079,                0.54495,                0.78966,              7.779e-05,              7.779e-05,              7.779e-05
                    398,                 1.5776,                0.64736,                0.75725,                0.95919,                0.67973,                 0.8002,                0.41682,                  1.492,                0.54319,                0.78929,             7.7083e-05,             7.7083e-05,             7.7083e-05
                    399,                 1.5838,                0.65771,                0.75431,                0.96481,                0.68243,                0.80604,                0.42035,                 1.4911,                0.54251,                0.78983,             7.6377e-05,             7.6377e-05,             7.6377e-05
                    400,                 1.5815,                0.65713,                0.76019,                0.95744,                0.68634,                  0.802,                0.41702,                 1.4932,                0.54281,                0.78958,              7.567e-05,              7.567e-05,              7.567e-05
                    401,                 1.5897,                0.66549,                0.75425,                0.95305,                0.68992,                0.79869,                0.41614,                 1.4923,                0.54329,                0.78875,             7.4963e-05,             7.4963e-05,             7.4963e-05
                    402,                 1.5644,                0.64649,                0.75377,                0.94972,                0.67829,                 0.7942,                0.40713,                 1.5333,                0.55138,                 0.7905,             7.4256e-05,             7.4256e-05,             7.4256e-05
                    403,                 1.5857,                0.65636,                0.75376,                 0.9515,                0.67975,                 0.8015,                0.41804,                 1.5003,                 0.5459,                0.78974,             7.3549e-05,             7.3549e-05,             7.3549e-05
                    404,                 1.5715,                0.64469,                0.75376,                0.95381,                0.68586,                0.80178,                0.41397,                 1.5012,                0.54849,                0.78999,             7.2842e-05,             7.2842e-05,             7.2842e-05
                    405,                 1.5657,                0.65282,                0.75172,                0.94845,                0.67655,                0.79553,                0.41131,                   1.51,                0.54882,                0.79025,             7.2135e-05,             7.2135e-05,             7.2135e-05
                    406,                 1.5664,                0.65018,                0.75395,                0.94363,                0.67327,                 0.7951,                 0.4119,                 1.5147,                0.55179,                0.79034,             7.1429e-05,             7.1429e-05,             7.1429e-05
                    407,                 1.5672,                0.64904,                0.75296,                0.94394,                0.66406,                 0.7927,                0.40402,                 1.5537,                0.56141,                0.79083,             7.0722e-05,             7.0722e-05,             7.0722e-05
                    408,                 1.5848,                0.66029,                0.75755,                0.94131,                0.66404,                0.78921,                0.39906,                 1.5586,                0.56151,                0.79049,             7.0015e-05,             7.0015e-05,             7.0015e-05
                    409,                 1.5797,                0.65181,                0.75766,                0.94873,                0.68245,                0.79552,                0.41029,                 1.5161,                  0.553,                0.79013,             6.9308e-05,             6.9308e-05,             6.9308e-05
                    410,                 1.5877,                0.66933,                0.74921,                0.94793,                0.68918,                 0.7943,                0.41033,                 1.5044,                  0.551,                0.79021,             6.8601e-05,             6.8601e-05,             6.8601e-05
                    411,                 1.6031,                0.66567,                0.75168,                  0.954,                0.68872,                0.80344,                0.41514,                 1.5092,                0.54802,                0.78976,             6.7894e-05,             6.7894e-05,             6.7894e-05
                    412,                 1.5786,                0.66228,                0.75472,                0.95619,                0.68394,                0.80444,                0.41883,                  1.503,                0.54614,                0.78971,             6.7187e-05,             6.7187e-05,             6.7187e-05
                    413,                 1.5781,                0.65507,                0.74968,                0.95729,                0.68567,                  0.798,                0.41792,                 1.4928,                0.54073,                0.78927,             6.6481e-05,             6.6481e-05,             6.6481e-05
                    414,                 1.5712,                0.65899,                0.75667,                0.95641,                0.68513,                0.80067,                0.41335,                 1.5053,                0.54313,                0.79037,             6.5774e-05,             6.5774e-05,             6.5774e-05
                    415,                 1.5788,                0.65906,                0.75197,                0.95725,                0.68272,                0.80121,                0.41233,                 1.5089,                 0.5422,                0.79024,             6.5067e-05,             6.5067e-05,             6.5067e-05
                    416,                 1.5815,                0.66139,                0.75128,                 0.9516,                0.67953,                 0.7983,                0.40892,                 1.5178,                0.54704,                0.79057,              6.436e-05,              6.436e-05,              6.436e-05
                    417,                 1.5596,                0.64817,                0.75341,                0.94971,                0.67563,                0.79615,                 0.4089,                  1.517,                0.54875,                0.79116,             6.3653e-05,             6.3653e-05,             6.3653e-05
                    418,                 1.5673,                0.64835,                0.75839,                0.95001,                0.67732,                0.79669,                0.41394,                  1.497,                0.54639,                0.78939,             6.2946e-05,             6.2946e-05,             6.2946e-05
                    419,                 1.5715,                0.64333,                0.75204,                0.95132,                0.67659,                0.79673,                0.41224,                 1.5093,                0.54952,                0.78941,             6.2239e-05,             6.2239e-05,             6.2239e-05
                    420,                 1.5891,                0.66091,                0.75129,                0.95666,                0.67863,                0.80362,                 0.4151,                 1.5125,                0.55047,                0.79026,             6.1533e-05,             6.1533e-05,             6.1533e-05
                    421,                   1.56,                0.64544,                0.75271,                0.95317,                0.67337,                 0.8011,                0.41975,                 1.5012,                0.54401,                0.79028,             6.0826e-05,             6.0826e-05,             6.0826e-05
                    422,                 1.5777,                0.65195,                0.75152,                0.95478,                0.66984,                0.79918,                0.41117,                 1.5374,                0.55023,                0.79173,             6.0119e-05,             6.0119e-05,             6.0119e-05
                    423,                 1.5789,                0.65705,                  0.752,                0.95734,                0.67503,                0.80457,                0.41705,                 1.4978,                0.54284,                0.79019,             5.9412e-05,             5.9412e-05,             5.9412e-05
                    424,                 1.5741,                0.66088,                0.74613,                0.95862,                0.68784,                0.80316,                0.41988,                 1.4815,                0.54111,                0.78957,             5.8705e-05,             5.8705e-05,             5.8705e-05
                    425,                 1.5624,                 0.6559,                0.75645,                0.95642,                 0.6896,                0.80296,                0.41585,                 1.4927,                0.54283,                0.79042,             5.7998e-05,             5.7998e-05,             5.7998e-05
                    426,                 1.5595,                0.64595,                0.75862,                0.95022,                0.67833,                0.80098,                0.41481,                 1.4986,                0.54333,                0.79008,             5.7291e-05,             5.7291e-05,             5.7291e-05
                    427,                 1.5407,                0.64197,                0.74874,                0.94855,                 0.6752,                0.79475,                0.40945,                 1.5138,                0.54621,                 0.7902,             5.6585e-05,             5.6585e-05,             5.6585e-05
                    428,                 1.5689,                0.64357,                0.75757,                0.94897,                0.67861,                0.79419,                0.40836,                 1.5201,                0.54928,                0.79043,             5.5878e-05,             5.5878e-05,             5.5878e-05
                    429,                 1.5702,                0.65816,                0.74996,                0.95344,                0.68132,                0.80027,                0.41166,                 1.4996,                0.54594,                0.79024,             5.5171e-05,             5.5171e-05,             5.5171e-05
                    430,                 1.5672,                0.64222,                0.75776,                0.94601,                0.67872,                0.79435,                0.40984,                 1.4918,                0.54819,                0.79072,             5.4464e-05,             5.4464e-05,             5.4464e-05
                    431,                 1.5544,                0.64072,                0.75352,                0.94936,                0.66941,                0.79241,                 0.4056,                 1.5206,                0.55074,                0.79111,             5.3757e-05,             5.3757e-05,             5.3757e-05
                    432,                 1.5615,                0.64937,                0.75483,                0.95088,                0.66785,                0.79559,                 0.4087,                 1.5132,                0.54644,                0.78977,              5.305e-05,              5.305e-05,              5.305e-05
                    433,                 1.5795,                0.65586,                 0.7504,                0.95138,                0.67554,                0.79585,                 0.4108,                 1.5024,                0.54564,                0.78984,             5.2343e-05,             5.2343e-05,             5.2343e-05
                    434,                  1.559,                0.64295,                0.75212,                0.94975,                0.67392,                0.79209,                0.40857,                 1.5167,                0.54936,                0.79073,             5.1636e-05,             5.1636e-05,             5.1636e-05
                    435,                 1.5515,                0.64568,                0.74968,                0.94852,                 0.6798,                0.79131,                0.41184,                 1.4988,                 0.5494,                0.78924,              5.093e-05,              5.093e-05,              5.093e-05
                    436,                 1.5596,                0.64857,                0.74933,                0.94696,                0.67702,                0.79365,                 0.4048,                 1.5262,                0.55396,                0.78951,             5.0223e-05,             5.0223e-05,             5.0223e-05
                    437,                 1.5674,                 0.6454,                0.75348,                0.95272,                0.67596,                0.79817,                0.40717,                 1.5353,                0.55297,                0.79011,             4.9516e-05,             4.9516e-05,             4.9516e-05
                    438,                 1.5719,                0.65116,                0.75243,                0.95451,                0.67602,                0.79746,                0.41253,                 1.5271,                0.55181,                0.79031,             4.8809e-05,             4.8809e-05,             4.8809e-05
                    439,                 1.5444,                0.63326,                0.75371,                0.95548,                0.67234,                0.79519,                 0.4127,                  1.529,                0.55007,                0.79066,             4.8102e-05,             4.8102e-05,             4.8102e-05
                    440,                 1.5616,                0.64015,                0.74685,                0.95585,                0.68099,                    0.8,                0.41619,                 1.5118,                0.54307,                 0.7904,             4.7395e-05,             4.7395e-05,             4.7395e-05
                    441,                 1.5577,                0.63426,                0.75379,                0.95317,                0.67759,                0.79826,                0.41449,                  1.516,                0.54513,                0.79048,             4.6688e-05,             4.6688e-05,             4.6688e-05
                    442,                 1.5621,                0.63768,                 0.7545,                0.95523,                0.67354,                 0.7978,                0.41628,                 1.5077,                0.54607,                0.79008,             4.5982e-05,             4.5982e-05,             4.5982e-05
                    443,                 1.5864,                0.66419,                0.75358,                0.95599,                0.67069,                0.79581,                0.41399,                  1.524,                0.54899,                0.79044,             4.5275e-05,             4.5275e-05,             4.5275e-05
                    444,                  1.559,                0.64301,                0.75311,                0.95242,                0.67512,                0.79494,                0.41568,                 1.5088,                0.54425,                0.78938,             4.4568e-05,             4.4568e-05,             4.4568e-05
                    445,                 1.5619,                0.64928,                0.75136,                 0.9495,                0.67288,                0.79346,                0.41303,                 1.5154,                0.54419,                0.78996,             4.3861e-05,             4.3861e-05,             4.3861e-05
                    446,                 1.5575,                0.65045,                0.75712,                0.95155,                0.68001,                0.79818,                0.41698,                 1.4934,                0.54122,                0.78966,             4.3154e-05,             4.3154e-05,             4.3154e-05
                    447,                 1.5622,                0.64846,                0.75102,                0.94946,                0.68604,                0.79718,                0.41523,                 1.4848,                0.54358,                0.78917,             4.2447e-05,             4.2447e-05,             4.2447e-05
                    448,                  1.555,                 0.6399,                0.75453,                0.95022,                0.68307,                0.79644,                0.41165,                 1.4978,                0.54629,                 0.7898,              4.174e-05,              4.174e-05,              4.174e-05
                    449,                 1.5647,                0.65952,                0.74838,                0.95198,                0.68211,                0.79768,                0.41359,                 1.4939,                 0.5436,                0.78965,             4.1034e-05,             4.1034e-05,             4.1034e-05
